Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-14411,-14660,-6715,26,84,-71,window
Hand,-11976,-15068,-3069,42,71,-58,window
Hand,-8461,-18971,-2350,46,43,-15,window
Hand,-6878,-17788,-519,58,38,-16,window
Hand,-5163,-19753,-1116,73,34,4,window
Hand,-4102,-19955,870,72,40,-3,window
Hand,-681,-17807,3248,81,42,19,window
Hand,2602,-15783,5669,94,63,11,window
Hand,3465,-10405,4950,92,65,21,window
Hand,4956,-6627,5289,97,63,50,window
Hand,10652,-773,5337,98,83,44,window
Hand,16227,1027,2046,93,105,12,window
Hand,11705,6793,-276,82,133,-23,window
Hand,5113,2864,-5516,59,129,-44,window
Hand,3138,3196,-5466,24,158,-101,window
Hand,-3631,177,-7134,15,144,-91,window
Hand,-9295,-3780,-7166,13,116,-87,window
Hand,-8970,-6236,-5763,5,99,-71,window
Hand,-14087,-12192,-6810,15,81,-58,window
Hand,-11900,-11837,-5715,38,80,-43,window
Hand,-9370,-16777,-8333,37,84,-39,window
Hand,-8185,-12989,-1434,37,65,-11,window
Hand,-6965,-17954,-953,35,68,-27,window
Hand,-8191,-15644,421,56,40,12,window
Hand,-3618,-14177,1282,55,32,12,window
Hand,-1755,-15922,1240,60,29,22,window
Hand,1521,-14337,4015,85,35,33,window
Hand,1801,-12292,4754,87,44,50,window
Hand,10964,-6029,8734,106,57,52,window
Hand,14847,-4018,4673,109,93,26,window
Hand,14164,2257,-1250,81,132,-1,window
Hand,9612,4445,-734,67,154,-15,window
Hand,6679,2057,-2476,43,169,-63,window
Hand,-2048,-1715,-7774,29,159,-81,window
Hand,-7862,-5833,-8661,10,123,-67,window
Hand,-7882,-5811,-6284,6,104,-51,window
Hand,-10394,-7676,-6690,17,106,-56,window
Hand,-8638,-9971,-8225,14,91,-58,window
Hand,-8265,-12864,-7492,11,75,-24,window
Hand,-6003,-13827,-4365,13,71,-33,window
Hand,-5957,-16392,-485,18,62,-23,window
Hand,-3639,-15494,2189,34,70,-13,window
Hand,-2792,-17280,-814,47,59,2,window
Hand,-1746,-18404,-763,59,54,17,window
Hand,1770,-15949,-640,66,45,27,window
Hand,4522,-11731,3148,84,46,39,window
Hand,10090,-8485,4056,94,71,31,window
Hand,13906,-5199,5979,96,87,16,window
Hand,12119,2766,3850,76,127,-20,window
Hand,8908,2192,2263,62,126,-14,window
Hand,3431,5463,497,51,148,-43,window
Hand,4134,6198,-197,52,138,-28,window
Hand,-1038,2999,-5460,32,149,-57,window
Hand,-4120,703,-7302,-2,127,-63,window
